student_country,date_registered,paid,num_rated_courses,avg_rated_courses,avg_course_watched,total_time_watched,engagement_quizzes,engagement_exams,engagement_lessons,avg_exam_score,no_of_questions
UG,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PT,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-09-06,0,2.0,5.0,46.54,232.7,2.0,2.0,5.0,66.75,0.0
GH,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IE,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
DE,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
DE,2022-09-06,0,0.0,4.843362527906577,0.7,0.7,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-06,0,0.0,4.843362527906577,1.4,1.4,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-09-06,0,2.0,5.0,15.990909090909092,175.9,3.0,3.0,11.0,74.91666666666667,0.0
IN,2022-09-06,0,0.0,4.843362527906577,2.4,2.4,0.0,0.0,1.0,64.44682826482409,0.0
CO,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
RS,2022-09-06,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PA,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PK,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-06,0,0.0,4.843362527906577,4.4,4.4,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-06,0,0.0,4.843362527906577,30.1,90.3,2.0,0.0,3.0,64.44682826482409,0.0
GB,2022-09-06,0,0.0,4.843362527906577,0.8500000000000001,1.7000000000000002,0.0,1.0,2.0,0.0,0.0
IN,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PT,2022-09-06,0,0.0,4.843362527906577,0.8,0.8,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
DZ,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AE,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
HK,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-06,0,0.0,4.843362527906577,6.5,6.5,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
MX,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-09-06,0,0.0,4.843362527906577,1.4,1.4,0.0,0.0,1.0,64.44682826482409,0.0
IT,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-06,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-06,0,0.0,4.843362527906577,6.2,6.2,1.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-06,0,0.0,4.843362527906577,0.7,0.7,0.0,0.0,1.0,64.44682826482409,0.0
PT,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-09-06,0,0.0,4.843362527906577,16.7,16.7,1.0,0.0,1.0,64.44682826482409,0.0
NL,2022-09-06,0,0.0,4.843362527906577,4.8,4.8,1.0,0.0,1.0,64.44682826482409,0.0
GB,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-06,1,0.0,4.843362527906577,41.35,82.69999999999999,1.0,0.0,2.0,64.44682826482409,0.0
IN,2022-09-06,0,0.0,4.843362527906577,1.0,1.0,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-06,0,0.0,4.843362527906577,30.2,30.2,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-09-06,0,0.0,4.843362527906577,3.0,3.0,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-09-06,0,0.0,4.843362527906577,6.2,6.2,1.0,0.0,1.0,64.44682826482409,0.0
PT,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
FR,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-06,0,0.0,4.843362527906577,7.7,7.7,1.0,0.0,1.0,64.44682826482409,0.0
CA,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-06,0,0.0,4.843362527906577,20.95,41.9,2.0,1.0,2.0,0.0,0.0
IT,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-06,0,0.0,4.843362527906577,9.4,28.2,3.0,0.0,3.0,64.44682826482409,0.0
GB,2022-09-06,0,0.0,4.843362527906577,0.4,0.4,0.0,0.0,1.0,64.44682826482409,0.0
DE,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
MA,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-06,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-09-06,0,0.0,4.843362527906577,2.9,2.9,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EE,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BR,2022-09-07,0,0.0,4.843362527906577,8.5,17.0,1.0,0.0,2.0,64.44682826482409,0.0
AU,2022-09-07,0,0.0,4.843362527906577,22.03333333333333,66.1,2.0,1.0,3.0,58.25,0.0
BE,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NP,2022-09-07,0,0.0,4.843362527906577,15.3,15.3,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-07,0,0.0,4.843362527906577,11.1,11.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-09-07,0,0.0,4.843362527906577,9.9,9.9,1.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CL,2022-09-07,0,0.0,4.843362527906577,13.0,13.0,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
LK,2022-09-07,0,0.0,4.843362527906577,3.7,3.7,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-09-07,0,1.0,4.0,27.32857142857143,191.3,2.0,2.0,7.0,56.09090909090909,0.0
IN,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-07,0,0.0,4.843362527906577,7.1,7.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
FR,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-07,0,0.0,4.843362527906577,2.2,2.2,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-07,0,0.0,4.843362527906577,8.4,8.4,1.0,0.0,1.0,64.44682826482409,0.0
TR,2022-09-07,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-09-07,0,0.0,4.843362527906577,1.1,1.1,0.0,0.0,1.0,64.44682826482409,0.0
IL,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BD,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BR,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-09-07,0,0.0,4.843362527906577,13.0,13.0,1.0,0.0,1.0,64.44682826482409,0.0
IT,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BG,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
TR,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-09-07,0,0.0,4.843362527906577,4.5,4.5,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
RS,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-09-07,0,0.0,4.843362527906577,6.2,6.2,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-09-07,0,0.0,4.843362527906577,8.8,35.2,2.0,0.0,4.0,64.44682826482409,0.0
IN,2022-09-07,0,0.0,4.843362527906577,0.2,0.2,0.0,0.0,1.0,64.44682826482409,0.0
RU,2022-09-07,0,0.0,4.843362527906577,0.5,1.0,0.0,0.0,2.0,64.44682826482409,0.0
IN,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
RS,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
VN,2022-09-07,0,0.0,4.843362527906577,2.2,4.4,0.0,0.0,2.0,64.44682826482409,0.0
ES,2022-09-07,0,0.0,4.843362527906577,0.4,0.4,0.0,0.0,1.0,64.44682826482409,0.0
FR,2022-09-07,0,0.0,4.843362527906577,6.1,6.1,1.0,0.0,1.0,64.44682826482409,0.0
GB,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
DE,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
DZ,2022-09-07,0,0.0,4.843362527906577,1.1,1.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PT,2022-09-07,0,0.0,4.843362527906577,16.0,16.0,0.0,0.0,1.0,64.44682826482409,0.0
IE,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-09-07,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
ZA,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
TN,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-09-07,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-07,1,0.0,4.843362527906577,36.9,36.9,1.0,0.0,1.0,64.44682826482409,0.0
NG,2022-09-07,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NL,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-09-07,0,0.0,4.843362527906577,5.8,5.8,1.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-07,0,0.0,4.843362527906577,1.4,1.4,1.0,0.0,1.0,64.44682826482409,0.0
PT,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PL,2022-09-07,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
ID,2022-09-07,0,0.0,4.843362527906577,11.6,23.2,1.0,0.0,2.0,64.44682826482409,0.0
EG,2022-09-07,0,0.0,4.843362527906577,6.2,6.2,2.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PT,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
VN,2022-09-07,0,0.0,4.843362527906577,1.9,1.9,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NL,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
DZ,2022-09-07,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
DZ,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PK,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IT,2022-09-07,0,0.0,4.843362527906577,32.980000000000004,164.9,2.0,2.0,5.0,75.53846153846153,0.0
IN,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
ML,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
MA,2022-09-07,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BD,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-07,1,0.0,4.843362527906577,36.221428571428575,507.1,3.0,0.0,14.0,64.44682826482409,0.0
IN,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-07,1,0.0,4.843362527906577,51.7,51.7,1.0,1.0,1.0,51.0,0.0
GB,2022-09-07,0,0.0,4.843362527906577,7.0,7.0,0.0,0.0,1.0,64.44682826482409,0.0
IT,2022-09-07,0,0.0,4.843362527906577,3.2,3.2,0.0,0.0,1.0,64.44682826482409,0.0
BD,2022-09-07,0,0.0,4.843362527906577,1.6,1.6,0.0,0.0,1.0,64.44682826482409,0.0
AE,2022-09-07,0,5.0,5.0,67.61999999999999,1014.3,1.0,12.0,14.0,60.12,0.0
IN,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AZ,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
LB,2022-09-07,0,0.0,4.843362527906577,3.0,3.0,0.0,0.0,1.0,64.44682826482409,0.0
DZ,2022-09-07,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-07,0,0.0,4.843362527906577,13.85,27.7,0.0,4.0,2.0,63.833333333333336,0.0
DE,2022-09-07,0,0.0,4.843362527906577,2.2,2.2,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IE,2022-09-07,0,1.0,5.0,19.33333333333333,58.0,2.0,1.0,3.0,50.0,0.0
DE,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
AT,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-09-07,0,0.0,4.843362527906577,0.2,0.2,0.0,0.0,1.0,64.44682826482409,0.0
NL,2022-09-07,0,0.0,4.843362527906577,11.733333333333334,35.2,2.0,0.0,3.0,64.44682826482409,0.0
EG,2022-09-07,0,0.0,4.843362527906577,15.5,31.0,1.0,0.0,2.0,64.44682826482409,0.0
KE,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-09-07,0,0.0,4.843362527906577,9.854545454545455,108.4,7.0,0.0,11.0,64.44682826482409,1.0
US,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
EG,2022-09-07,0,0.0,4.843362527906577,0.4,0.4,0.0,0.0,1.0,64.44682826482409,0.0
DE,2022-09-07,1,0.0,4.843362527906577,15.65,31.3,2.0,0.0,2.0,64.44682826482409,0.0
NG,2022-09-07,0,0.0,4.843362527906577,3.2,9.6,2.0,0.0,3.0,64.44682826482409,0.0
NG,2022-09-07,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
FR,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PT,2022-09-07,1,0.0,4.843362527906577,13.033333333333331,78.2,1.0,1.0,6.0,100.0,0.0
BR,2022-09-07,0,0.0,4.843362527906577,7.2,14.4,1.0,0.0,2.0,64.44682826482409,0.0
FR,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PK,2022-09-07,0,0.0,4.843362527906577,0.4,0.4,0.0,0.0,1.0,64.44682826482409,0.0
PT,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
LB,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
MA,2022-09-07,0,0.0,4.843362527906577,1.2,1.2,0.0,0.0,1.0,64.44682826482409,0.0
BO,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
FR,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-09-07,0,0.0,4.843362527906577,9.8,9.8,1.0,0.0,1.0,64.44682826482409,0.0
CA,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PE,2022-09-07,0,0.0,4.843362527906577,6.05,12.1,0.0,0.0,2.0,64.44682826482409,0.0
DE,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
CA,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-07,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,67.0,0.0
PH,2022-09-08,0,0.0,4.843362527906577,11.1,11.1,0.0,0.0,1.0,64.44682826482409,0.0
ID,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-08,0,0.0,4.843362527906577,7.9,15.8,0.0,0.0,2.0,64.44682826482409,0.0
US,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-08,0,0.0,4.843362527906577,4.6,4.6,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
FR,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
SA,2022-09-08,0,0.0,4.843362527906577,2.7,2.7,0.0,0.0,1.0,64.44682826482409,0.0
IE,2022-09-08,0,0.0,4.843362527906577,26.3,26.3,1.0,0.0,1.0,64.44682826482409,0.0
US,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
HK,2022-09-08,0,0.0,4.843362527906577,1.6,1.6,0.0,0.0,1.0,64.44682826482409,0.0
DE,2022-09-08,0,0.0,4.843362527906577,17.8,17.8,1.0,0.0,1.0,64.44682826482409,0.0
EG,2022-09-08,0,0.0,4.843362527906577,28.200000000000003,56.400000000000006,2.0,1.0,2.0,77.66666666666667,0.0
PT,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
TR,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PT,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
NG,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IE,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
ES,2022-09-08,0,0.0,4.843362527906577,17.8,17.8,1.0,0.0,1.0,64.44682826482409,0.0
PT,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
DK,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
DE,2022-09-08,0,0.0,4.843362527906577,26.7,26.7,1.0,0.0,1.0,64.44682826482409,0.0
DZ,2022-09-08,0,0.0,4.843362527906577,0.3,0.3,0.0,0.0,1.0,64.44682826482409,0.0
GB,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
PT,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
IN,2022-09-08,0,0.0,4.843362527906577,0.5,0.5,0.0,0.0,1.0,64.44682826482409,0.0
MD,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
MA,2022-09-08,0,0.0,4.843362527906577,32.9,65.8,1.0,0.0,2.0,64.44682826482409,0.0
US,2022-09-08,1,0.0,4.843362527906577,2.8,2.8,0.0,0.0,1.0,64.44682826482409,0.0
LK,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
ZA,2022-09-08,0,0.0,4.843362527906577,33.233333333333334,99.7,2.0,0.0,3.0,64.44682826482409,0.0
EG,2022-09-08,0,0.0,4.843362527906577,0.1,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BE,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
BE,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
ZA,2022-09-08,0,0.0,4.843362527906577,13.189003784017116,0.1,0.0,0.0,1.0,64.44682826482409,0.0
